Code,CompanyName,Sector
1518,三井松島ホールディングス,石炭
2168,パソナグループ,人材サービス
2181,パーソルホールディングス,人材サービス
8876,リログループ,人材サービス
4676,フジ・メディア・ホールディングス,テレビ2
9404,日本テレビホールディングス,テレビ2
9413,テレビ東京ホールディングス,テレビ2
4911,資生堂,化粧
4922,コーセー,化粧
4927,ポーラ・オルビスホールディングス,化粧
6412,平和,パチンコ
6460,セガサミーホールディングス,パチンコ
6417,ＳＡＮＫＹＯ,パチンコ
8136,サンリオ,パチンコ
6287,サトー,リテール機器
6588,東芝テック,リテール機器
1719,安藤・間,ゼネコン（中堅）
1720,東急建設,ゼネコン（中堅）
1861,熊谷組,ゼネコン（中堅）
1820,西松建設,ゼネコン（中堅）
1926,ライト工業,ゼネコン（中堅）
5911,横河ブリッジホールディングス,ゼネコン（中堅）
1821,三井住友建設,ゼネコン（中堅）
1852,淺沼組,ゼネコン（中堅）
3431,宮地エンジニアリンググループ,ゼネコン（中堅）
1898,世紀東急工業,ゼネコン（中堅）
5805,ＳＷＣＣ,ゼネコン（中堅）
2730,エディオン,量販店（家電）
8282,ケーズホールディングス,量販店（家電）
9831,ヤマダホールディングス,量販店（家電）
3048,ビックカメラ,量販店（家電）
7513,コジマ,量販店（家電）
7148,ＦＰＧ,不動産運用
8897,ＭＩＲＡＲＴＨホールディングス,不動産運用
8923,トーセイ,不動産運用
8934,サンフロンティア不動産,不動産運用
9678,カナモト,不動産運用
5101,横浜ゴム,タイヤ
5105,ＴＯＹＯ　ＴＩＲＥ,タイヤ
5110,住友ゴム工業,タイヤ
5857,ＡＲＥホールディングス,貴金属回収
7456,松田産業,貴金属回収
6368,オルガノ,環境・化学
6454,マックス,環境・化学
6866,日置電機,環境・化学
4078,堺化学工業,環境・化学
4216,旭有機材,環境・化学
6914,オプテックスグループ,環境・化学
6277,ホソカワミクロン,環境・化学
6490,ＰＩＬＬＡＲ,環境・化学
7739,キヤノン電子,環境・化学
7995,バルカー,環境・化学
5232,住友大阪セメント,セメント
5233,太平洋セメント,セメント
6737,ＥＩＺＯ,セメント
6923,スタンレー電気,自動車部品（照明・樹脂）
7276,小糸製作所,自動車部品（照明・樹脂）
7988,ニフコ,自動車部品（照明・樹脂）
3076,あい　ホールディングス,展示
9716,乃村工藝社,展示
9743,丹青社,展示
5334,日本特殊陶業,自動車部品（基幹）
6201,豊田自動織機,自動車部品（基幹）
6592,マブチモーター,自動車部品（基幹）
6961,エンプラス,自動車部品（基幹）
5802,住友電気工業,自動車部品（基幹）
5851,リョービ,自動車部品（基幹）
6486,イーグル工業,自動車部品（基幹）
6902,デンソー,自動車部品（基幹）
7240,ＮＯＫ,自動車部品（基幹）
4612,日本ペイントホールディングス,塗料
4613,関西ペイント,塗料
4958,長谷川香料,食品周辺
7451,三菱食品,食品周辺
7734,理研計器,食品周辺
9869,加藤産業,食品周辺
1833,奥村組,ゼネコン（中堅）2
1860,戸田建設,ゼネコン（中堅）2
2432,ディー・エヌ・エー,スマホゲーム
3632,グリーホールディングス,スマホゲーム
6996,ニチコン,抵抗器
6999,ＫＯＡ,抵抗器
9101,日本郵船,海運（大手）
9104,商船三井,海運（大手）
9107,川崎汽船,海運（大手）
5019,出光興産,石油元売り
5020,ＥＮＥＯＳホールディングス,石油元売り
5021,コスモエネルギーホールディングス,石油元売り
8133,伊藤忠エネクス,石油元売り
8750,第一生命ホールディングス,生保
8795,Ｔ＆Ｄホールディングス,生保
1801,大成建設,ゼネコン（大手）2
1812,鹿島建設,ゼネコン（大手）2
4046,大阪ソーダ,化学（その他）2
4212,積水樹脂,化学（その他）2
5192,三ツ星ベルト,化学（その他）2
9110,ＮＳユナイテッド海運,海運（中堅）
9119,飯野海運,海運（中堅）
